OBJECTID,ID_UC0,Name,ID_WCMC2,class,type,gov_level,year_created,GID7,QUALIDAD8,ATO_LEGA9,DT_ULTIM10,CODIGO_U11,NOME_ORG12,Type,GID0,SIGLA1,OBS_AREA2,REV3,EM_REVIS4,CODAREAR5,ADR6,AREAETNO7,POPULANO8,GRUPOS9,UF10,MUNICSPI11,ETAPA12,SITUACAO13,TITULO14,DOCUMENT15,DATADOC16,EXTENSO17,TIPO18,CDOC19,FLUXO20,CODTI21,NOME_ARE22,NOME_TI23,CODAREA24,Near_OpDam_ID,NEAR_DIST_OpDam_m,NEAR_FID,NEAR_DIST
155,2742,2REA DE PROTE￿￿O AMBIENTAL PARQUE LINEAR DO BIND￿, , rea de Prote￿￿o Ambiental,US,municipal,2012,7277,Esquemptico (O poligono a uma representa Do esquem￿tica da dimens￿o da unidade).,Decreto nc 1499 de 27/03/2012,30/08/2012,0260.13.2742,Secretaria Municipal de Meio Ambiente e Sustentabilidade de Manaus - AM,3,,,,,,,,,,,,,,,,,,,,,,,,,,0,140360.372,6,140355.9927
160,2832,2REA DE PROTEniO AMBIENTAL MUNICIPAL DO ARICe-AuU, , rea de Protenio Ambiental,US,municipal,1999,7884,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaado).,Lei ordinOria ng 3874 de 05/07/1999,25/03/2013,0340.51.2832,Secretaria Municipal de Meio Ambiente e Assuntos Fundi rios - Cuiab /MT,3,,,,,,,,,,,,,,,,,,,,,,,,,,34,64572.35479,24,29185.13444
159,2976,AREA DE PROTECAO AMBIENTAL XERIUINI, , rea de ProteCAo Ambiental,US,municipal,1999,8803,Esquemptico (O poligono a uma representao o esquem tica da dimens o da unidade).,Decreto nc 25 de 08/12/1999,7/8/2015,0020.14.2976,Prefeitura Municipal de Caracarap - RR,3,,,,,,,,,,,,,,,,,,,,,,,,,,0,271522.9432,59,247059.741
161,2738,AREA DE PROTEniO AMBIENTAL TARUMA/PONTA NEGRA, , rea de Protenio Ambiental,US,municipal,2008,7279,Esquemptico (O poligono a uma representaNEo esquemutica da dimensao da unidade).,Decreto nc 9556 de 24/04/2008,30/08/2012,0260.13.2738,Secretaria Municipal de Meio Ambiente e Sustentabilidade de Manaus - AM,3,,,,,,,,,,,,,,,,,,,,,,,,,,0,108001.6137,6,107999.6051
157,2663,AREA DE RELEVANTE INTERESSE ECOLOGICO MUSEU PARQUE SERINGAL, , rea de Relevante Interesse EcolOgico,US,municipal,2012,6826,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Lei ordinoria no 2.560 de 09/04/2012,9/7/2012,0080.15.2663,Secretaria Municipal de Meio Ambiente de Ananindeua - PA,3,,,,,,,,,,,,,,,,,,,,,,,,,,51,306173.7021,80,306172.7968
156,1960,AREA DE RELEVANTE INTERESSE ECOLOGICO PARQUE AMBIENTAL ANTONIO DANUBIO LOURENeO DA SILVA, , rea de Relevante Interesse EcolOgico,US,municipal,2011,4926,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Lei ordinoria no 2472 de 17/01/2011,6/5/2011,0080.15.1960,Secretaria Municipal de Meio Ambiente de Ananindeua - PA,3,,,,,,,,,,,,,,,,,,,,,,,,,,51,303937.5691,80,303936.5834
158,2556,RESERVA DE DESENVOLVIMENTO SUSTENTnVEL DO TUPi, ,Reserva de Desenvolvimento Sustentnvel,US,municipal,2005,6408,Esquemptico (O poligono t uma representaO o esquematica da dimensno da unidade).,Decreto nc 8044 de 30/08/2005,14/02/2012,0260.13.2556,Secretaria Municipal de Meio Ambiente e Sustentabilidade de Manaus - AM,3,,,,,,,,,,,,,,,,,,,,,,,,,,0,141529.1184,6,141526.6135
165,2792,MONUMENTO NATURAL CANYONS E CORREDEIRAS DO RIO SONO, ,Monumento Natural,PI,municipal,2012,7597,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 034 de 20/08/2012,23/11/2012,2015.17.2792,Prefeitura Municipal de S0o Felix do Tocantins - TO,4,,,,,,,,,,,,,,,,,,,,,,,,,,28,163330.8822,12,2307.937177
162,2855,PARQUE NATURAL MUNICIPAL DO CANC湉O, ,Parque,PI,municipal,2007,7879,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria⼼楆o).,Decreto nO 085/2007 de 14/11/2007,27/06/2013,0005.16.2855,Prefeitura Municipal de Serra do Navio - AP,4,,,,,,,,,,,,,,,,,,,,,,,,,,2,81814.75168,1,4025.797405
164,3196,PARQUE NATURAL MUNICIPAL PARQUE FLORESTAL DE SINOP, ,Parque,PI,municipal,2014,11734,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria⼼楆o).,Lei ordinOria ng 2067/2014 de 10/12/2014,16/09/2015,0790.51.3196,Prefeitura de Sinop - MT,4,,,,,,,,,,,,,,,,,,,,,,,,,,34,336260.8752,74,61693.26685
163,3163,PARQUE NATURAL MUNICIPAL VEREDAS DOS CARAJPS, ,Parque,PI,municipal,2011,11497,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria⼼楆o).,Decreto nO 455/2011 de 13/01/2011,11/5/2015,0215.15.3163,Secretaria Municipal de Meio Ambiente de Canae dos Carajos - PA,4,,,,,,,,,,,,,,,,,,,,,,,,,,5,257227.0166,4,126014.448
132,12,1REA DE PROTEcoO AMBIENTAL SERRA DA TABATINGA,31758,3rea de Protecoo Ambiental,US,federal,1990,2295,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaado).,Decreto nO 99.278 de 06/06/1990,3/12/2007,0000.00.0012,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,28,262830.9826,21,94756.28071
117,22,2REA DE PROTEcoO AMBIENTAL DO IGARAPo GELADO,19755,1rea de Protecoo Ambiental,US,federal,1989,39,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 97718 de 05/05/1989,23/04/2010,0000.00.0022,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,51,238739.3632,49,125325.4822
142,268,2REA DE PROTEcoO AMBIENTAL DO TAPAJmS,351813,3rea de Protecoo Ambiental,US,federal,2006,7635,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria,Decreto nO S/N de 14/02/2006,21/06/2016,0000.00.0268,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,385589.5642,37,14345.72313
67,24,2REA DE PROTEcoO AMBIENTAL MEANDROS DO ARAGUAIA,351746,3rea de Protecoo Ambiental,US,federal,1998,42,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 02/10/1998,3/12/2007,0000.00.0024,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,36,191222.2747,56,191277.7129
78,3407,3REA DE PROTEcoO AMBIENTAL DOS CAMPOS DE MANICORr, , rea de Protecoo Ambiental,US,federal,e 2016 de 11/05/2016,12670,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 11 de maio de 2016 de 11/05/2016,18/05/2016,0000.00.3407,Instituto Chico Mendes de Conserva1/o da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,41,266625.24,75,182389.082
57,38,3REA DE RELEVANTE INTERESSE ECOLvGICA JAVARI BURITI,33831,3rea de Relevante Interesse Ecolvgico,US,federal,1985,59,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 91886 de 05/11/1985,27/04/2011,0000.00.0038,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,45,749929.3632,20,639058.7706
153,43,4REA DE RELEVANTE INTERESSE ECOLvGICA PROJETO DINsMICA BIOLtGICA DE FRAGMENTOS FLORESTAIS,67692,6rea de Relevante Interesse Ecolvgico,US,federal,1985,64,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaTOo).,Decreto nO 91884 de 05/11/1985,27/09/2007,0000.00.0043,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,0,61328.07304,6,61324.12016
143,44,4REA DE RELEVANTE INTERESSE ECOLvGICA SERINGAL NOVA ESPERANtA,351750,3rea de Relevante Interesse Ecolvgico,US,federal,1999,65,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria,Decreto nO S/N de 20/08/1999,27/09/2007,0000.00.0044,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,23,436171.1426,20,331322.9251
121,83,FLORESTA NACIONAL ALTAMIRA,198359,Floresta,US,federal,1998,119,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 2483 de 03/02/1998,19/02/2016,0000.00.0083,Instituto Chico Mendes de Conservaumo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,294675.2066,15,106277.6579
98,113,FLORESTA NACIONAL DE AMAP ,19745,Floresta,US,federal,1989,166,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 97630 de 10/04/1989,27/04/2011,0000.00.0113,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,31599.2726,61,0
62,84,FLORESTA NACIONAL DE ANAU ,351714,Floresta,US,federal,2005,1849,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 18/02/2005,25/09/2007,0000.00.0084,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,0,283837.4983,59,188294.5431
96,85,FLORESTA NACIONAL DE BALATA-TUFARI,351820,Floresta,US,federal,2005,2369,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 18/02/2005,31/05/2011,0000.00.0085,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,45,138650.6852,68,138653.5752
75,116,FLORESTA NACIONAL DE BOM FUTURO,19759,Floresta,US,federal,1988,4036,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 96188 de 21/06/1988,17/02/2012,0000.00.0116,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,45,36163.23079,68,36156.85414
84,88,FLORESTA NACIONAL DE CARAJCS,198360,Floresta,US,federal,1998,1844,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 2486 de 02/02/1998,25/09/2007,0000.00.0088,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,51,242165.004,49,121863.818
63,89,FLORESTA NACIONAL DE CAXIUANn,10803,Floresta,US,federal,1961,131,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 239 de 28/11/1961,25/09/2007,0000.00.0089,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,46,137775.6974,10,96856.42231
114,92,FLORESTA NACIONAL DE HUMAITo,198350,Floresta,US,federal,1999,134,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 2485 de 03/02/1999,25/09/2007,0000.00.0092,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,41,105274.9627,75,25415.71261
129,117,FLORESTA NACIONAL DE ITACAIUNAS,198361,Floresta,US,federal,1998,172,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaado).,Decreto nO 2480 de 02/02/1998,7/11/2012,0000.00.0117,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,51,243772.873,49,171451.0946
83,95,FLORESTA NACIONAL DE ITAITUBA I,198362,Floresta,US,federal,1998,7628,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 2481 de 03/02/1998,26/09/2007,0000.00.0095,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,346644.7881,37,2143.76826
113,96,FLORESTA NACIONAL DE ITAITUBA II,198363,Floresta,US,federal,1998,7631,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 2482 de 02/02/1998,29/04/2011,0000.00.0096,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,287424.0821,15,48.66579383
154,97,FLORESTA NACIONAL DE JACUNDo,351792,Floresta,US,federal,2004,143,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaTOo).,Decreto nO S/N de 01/12/2004,29/04/2011,0000.00.0097,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,41,26387.04849,66,26388.97293
150,119,FLORESTA NACIONAL DE JATUARANA,351763,Floresta,US,federal,2002,176,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria,Decreto nO S/N de 19/09/2002,26/09/2007,0000.00.0119,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,230523.6628,29,230529.3222
105,120,FLORESTA NACIONAL DE MACAUC,33751,Floresta,US,federal,1988,177,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 96189 de 21/06/1988,26/09/2007,0000.00.0120,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,23,493403.136,20,347071.4362
109,126,FLORESTA NACIONAL DE MAPI -INAUINa,31763,Floresta,US,federal,1989,187,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 98051 de 14/08/1989,26/09/2007,0000.00.0126,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,23,331704.4481,20,160309.8915
66,99,FLORESTA NACIONAL DE MULATA,351779,Floresta,US,federal,2001,146,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 01/08/2001,14/02/2012,0000.00.0099,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,141379.563,45,0
125,104,FLORESTA NACIONAL DE PAU-ROSA,351835,Floresta,US,federal,2001,8627,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 08/08/2001,8/11/2013,0000.00.0104,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,0,241205.6758,70,60064.55508
82,121,FLORESTA NACIONAL DE PURUS,19746,Floresta,US,federal,1988,179,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 96190 de 21/06/1988,26/09/2007,0000.00.0121,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,23,306779.914,20,134878.2291
107,106,FLORESTA NACIONAL DE RORAIMA,31768,Floresta,US,federal,1989,4250,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 97545 de 01/03/1989,19/10/2010,0000.00.0106,Instituto Chico Mendes de Conservaumo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,0,550185.1418,59,441901.2334
102,108,FLORESTA NACIONAL DE S O FRANCISCO,351752,Floresta,US,federal,2001,159,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 07/08/2001,26/09/2007,0000.00.0108,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,23,501987.8249,20,357313.719
141,107,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,351755,Floresta,US,federal,2001,158,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria,Decreto nO S/N de 07/08/2001,26/09/2007,0000.00.0107,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,23,621901.5967,20,463626.298
94,109,FLORESTA NACIONAL DE SARACC-TAQUERA,31769,Floresta,US,federal,1989,160,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 98704 de 27/12/1989,14/02/2012,0000.00.0109,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,231880.5457,11,100220.2453
51,123,FLORESTA NACIONAL DE TAPAJS,10802,Floresta,US,federal,1974,7660,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 73684 de 19/02/1974,25/09/2007,0000.00.0123,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,66445.20589,28,66452.85092
65,124,FLORESTA NACIONAL DE TAPIRAPn-AQUIRI,31770,Floresta,US,federal,1989,184,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 97720 de 05/05/1989,25/09/2007,0000.00.0124,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,51,226232.0232,49,157786.172
86,112,FLORESTA NACIONAL DE TEFe,19747,Floresta,US,federal,1989,1851,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO Decreto nc 97.629 de 10/04/1989,25/09/2007,0000.00.0112,Instituto Chico Mendes de Conserva/0o da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,45,505524.1248,19,447082.0957
77,3408,FLORESTA NACIONAL DE URUPADI, ,Floresta,US,federal,e 2016 de 11/05/2016,12674,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 11 de maio de 2016 de 11/05/2016,18/05/2016,0000.00.3408,Instituto Chico Mendes de Conserva1/o da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,398711.4992,37,108888.2607
52,271,FLORESTA NACIONAL DO AMAN , ,Floresta,US,federal,2006,12684,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 14/02/2006,25/09/2007,0000.00.0271,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,374936.0393,37,26072.97114
130,114,FLORESTA NACIONAL DO AMAZONAS,31759,Floresta,US,federal,1989,167,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaado).,Decreto nO 97546 de 01/03/1989,29/04/2011,0000.00.0114,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,0,451874.7283,59,373202.3693
68,3409,FLORESTA NACIONAL DO ARIPUANn, ,Floresta,US,federal,e 2016 de 11/05/2016,12676,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 11 de maio de 2016 de 11/05/2016,18/05/2016,0000.00.3409,Instituto Chico Mendes de Conserva1/o da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,41,271033.8396,75,174964.934
56,270,FLORESTA NACIONAL DO CREPORI,351815,Floresta,US,federal,2006,7633,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 14/02/2006,3/2/2016,0000.00.0270,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,406590.5901,37,78446.50691
59,1612,FLORESTA NACIONAL DO IQUIRI, ,Floresta,US,federal,2008,2303,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO SN de 09/05/2008,21/05/2008,0000.00.1612,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,23,124147.25,14,0
151,266,FLORESTA NACIONAL DO JAMANXIM,351814,Floresta,US,federal,2006,394,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria,Decreto nO S/N de 14/02/2006,25/09/2007,0000.00.0266,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,420887.3201,78,156731.3525
101,118,FLORESTA NACIONAL DO JAMARI, ,Floresta,US,federal,1984,173,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 90224 de 25/09/1984,26/09/2007,0000.00.0118,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,41,35204.71115,66,35195.34127
87,265,FLORESTA NACIONAL DO TRAIRCO,351816,Floresta,US,federal,2006,393,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 14/02/2006,25/09/2007,0000.00.0265,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,210396.0577,15,57271.85342
85,218,RESERVA DE DESENVOLVIMENTO SUSTENT VEL  ITATUPv-BAQUId,351801,Reserva de Desenvolvimento Sustent vel,US,federal,2005,1859,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 15/06/2005,12/2/2016,0000.00.0218,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,46,116502.8506,31,159392.027
79,238,RESERVA EXTRATIVISTA  DO RIO CAUTaRIO,351747,Reserva Extrativista,US,federal,2001,1755,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 08/08/2001,5/2/2016,0000.00.0238,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,23,264088.0428,39,264082.7837
112,1517,RESERVA EXTRATIVISTA ALTO JURUe,31774,Reserva Extrativista,US,federal,1990,1743,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO no 98.863 de 24/01/1990,22/10/2014,0000.00.1517,Instituto Chico Mendes de Conserva,5,,,,,,,,,,,,,,,,,,,,,,,,,,23,800573.4208,20,638498.637
53,274,RESERVA EXTRATIVISTA ALTO TARAUACa,351759,Reserva Extrativista,US,federal,2000,1450,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO s/n de 08/11/2000,1/2/2016,0000.00.0274,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,23,766322.1854,20,601611.217
58,285,RESERVA EXTRATIVISTA ARAPIXI,351834,Reserva Extrativista,US,federal,2006,2226,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO s/n de 22/06/2006,7/3/2016,0000.00.0285,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,23,322840.5359,20,157582.8797
70,273,RESERVA EXTRATIVISTA ARIeCA PRUANa,351805,Reserva Extrativista,US,federal,2005,1758,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 17/11/2005,11/2/2016,0000.00.0273,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,51,142722.1337,80,142729.5258
106,220,RESERVA EXTRATIVISTA AUAT -PARANv,351777,Reserva Extrativista,US,federal,2001,1471,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO s/n de 07/08/2001,2/2/2016,0000.00.0220,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,0,724858.4533,19,697658.3626
88,230,RESERVA EXTRATIVISTA BAIXO JURUr,351772,Reserva Extrativista,US,federal,2001,8209,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO s/n de 01/08/2001,1/2/2016,0000.00.0230,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,45,582433.2327,19,515571.9499
81,221,RESERVA EXTRATIVISTA BARREIRO DAS ANTAS,351749,Reserva Extrativista,US,federal,2001,1706,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO Decreto nco numerado de 08/08/2001,1/2/2016,0000.00.0221,Instituto Chico Mendes de Conserva 0o da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,23,222714.2425,39,222712.1033
64,222,RESERVA EXTRATIVISTA CHICO MENDES,31775,Reserva Extrativista,US,federal,1990,1744,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO no 99144 de 13/03/1990,15/02/2016,0000.00.0222,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,23,365508.636,20,247550.4688
93,223,RESERVA EXTRATIVISTA CHOCOARn-MATO GROSSO,351822,Reserva Extrativista,US,federal,2002,1769,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO S/N de 16/12/2002,5/2/2016,0000.00.0223,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,51,402253.3126,80,402249.7614
128,279,RESERVA EXTRATIVISTA DE CURURUPU,351778,Reserva Extrativista,US,federal,2004,407,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaado).,Decreto nO S/N de 03/06/2004,7/1/2016,0000.00.0279,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,51,564548.3066,73,509963.4763
103,232,RESERVA EXTRATIVISTA DO CAZUMBe-IRACEMA,351756,Reserva Extrativista,US,federal,2002,1451,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO s/n de 19/10/2002,16/03/2016,0000.00.0232,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,23,452128.9063,20,291319.8107
69,1519,RESERVA EXTRATIVISTA DO CIRInCO, ,Reserva Extrativista,US,federal,1992,4007,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 534 de 21/05/1992,29/04/2011,0000.00.1519,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,5,145200.2199,73,52992.84377
122,242,RESERVA EXTRATIVISTA DO LAGO DO CAPAN  GRANDE,351767,Reserva Extrativista,US,federal,2004,1473,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO s/n de 04/06/2004,3/2/2016,0000.00.0242,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,41,314406.4672,75,307354.1301
60,1606,RESERVA EXTRATIVISTA DO M DIO PURaS, ,Reserva Extrativista,US,federal,2008,2291,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO s/n de 09/05/2008,5/2/2016,0000.00.1606,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,45,192053.8874,19,87550.17568
89,239,RESERVA EXTRATIVISTA DO RIO JUTAv,351773,Reserva Extrativista,US,federal,2002,1475,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO s/n de 17/07/2002,8/1/2016,0000.00.0239,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,45,655961.9334,19,556032.4364
144,283,RESERVA EXTRATIVISTA DO RIO UNINI,351832,Reserva Extrativista,US,federal,2006,1489,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria,Decreto nO s/n de 22/06/2006,11/2/2016,0000.00.0283,Instituto Chico Mendes de Conserva mo da Biodiversidade,5,,,,,,,,,,,,,,,,,,,,,,,,,,0,229308.5134,6,229316.6021
